Fund_name,Year,ms,lag_mr,performance,lag_perf,FUM,over_50,female,Average.fees,Fund_type,Cost.ratio
Furniture Industry Retirement & Superannuation Trust,2004,0.0761075423171266,NA,0.130818619582664,NA,288322,NA,NA,NA,Industry,1.20687048233582
Garnet Superannuation Fund,2004,0.0300103155306092,NA,-2.86918138041734,NA,32588,NA,NA,NA,Corporate,1.71229973722133
General Electric Australia Superannuation Plan,2004,0.029998536000766,NA,2.13081861958266,NA,130244,NA,NA,NA,Corporate,0.325864862960614
General Retirement Plan,2004,0.0126374722668148,NA,-3.66918138041734,NA,60130,NA,NA,NA,Corporate,3.325781522839
Genetics Australia Superannuation Fund,2004,0.000178656202622363,NA,-3.96918138041734,NA,2533,NA,NA,NA,Corporate,2.63320304464102
Getronics Superannuation Fund,2004,0.001704105317321,NA,1.13081861958266,NA,24658,NA,NA,NA,Corporate,0.944654116477209
Gilbarco Superannuation Fund,2004,0.0010562311759432,NA,-0.369181380417336,NA,29193,NA,NA,NA,Corporate,0.427891386902958
Gillette Australia Superannuation Fund,2004,0.00365754401632376,NA,-0.0691813804173353,NA,12872,NA,NA,NA,Corporate,1.55767423123405
GlaxoSmithKline Superannuation Fund,2004,0.00762528231851931,NA,1.43081861958266,NA,116340,NA,NA,NA,Corporate,0.689189703030534
Golf Employees Superannuation Trust,2004,0.00288991132153976,NA,-4.36918138041734,NA,15171,NA,NA,NA,Corporate,1.67322130854487
Graincorp Superannuation Fund,2004,0.00239320781315011,NA,-1.46918138041734,NA,29364,NA,NA,NA,Corporate,0.81870085101799
Gray Eisdell Timms Superannuation Fund,2004,0.00206534423251347,NA,8.43081861958266,NA,8104,NA,NA,NA,Corporate,1.39555167902311
Great Southern Superannuation Fund,2004,0.00334342322050422,NA,1.23081861958266,NA,10091,NA,NA,NA,Retail,2.3510522392339
Greater Staff Superannuation Fund,2004,0.00316280376290798,NA,4.03081861958266,NA,25162,NA,NA,NA,Corporate,0.533380744955107
Grow Super,2004,0.00751141353003473,NA,-6.96918138041734,NA,25836,NA,NA,NA,Industry,3.19771904814124
Gunnersen Superannuation Fund,2004,0.00208890329219994,NA,1.83081861958266,NA,8348,NA,NA,NA,Corporate,1.86285097192225
Hairdressers Association Superannuation Fund,2004,0.00544803255249513,NA,-3.06918138041734,NA,20379,NA,NA,NA,Industry,1.48257160766359
Harper Collins Publishers Superannuation Fund,2004,0.000638057866508439,NA,0.830818619582663,NA,8899,NA,NA,NA,Corporate,1.32978723404255
Harwood Superannuation Fund,2004,0.0921237763939753,NA,0.230818619582664,NA,948048,27.1727172717272,17.6779216383177,NA,Corporate,0.26792468277168
Health Employees Superannuation Trust Australia,2004,1.98210222162129,NA,3.63081861958266,NA,5621957,25.7931488394574,79.5222081675048,NA,Industry,0.724651171401177
Health Industry Plan,2004,0.0797042254292603,NA,-0.169181380417337,NA,297280,21.9729965156794,75.5045005807201,NA,Industry,1.16670626077054
Health Super Fund,2004,0.980241428924506,NA,0.130818619582664,NA,4001281,26.0591559754136,77.0389010354358,NA,Industry,0.619936046166107
Heidelberg Australia Superannuation Fund,2004,0.00331790090584388,NA,0.430818619582665,NA,24456,NA,NA,NA,Corporate,0.858515645959855
Hertz Superannuation Fund,2004,0.00155686119428059,NA,1.13081861958266,NA,8729,NA,NA,NA,Corporate,0.151362260343088
Himalo Pty Ltd Superannuation Fund,2004,1.17795298432327e-05,NA,2.23081861958266,NA,1974,NA,NA,NA,Corporate,1.73724212812161
Hitachi Construction Machinery (Australia) Superannuation Scheme,2004,0.000720514575411068,NA,0.930818619582665,NA,13240,NA,NA,NA,Corporate,1.45040357274552
HJ Heinz Superannuation Fund,2004,0.000257186401577248,NA,0.730818619582664,NA,24015,NA,NA,NA,Corporate,1.62828874395492
Holden Employees Superannuation Fund,2004,0.0903431041326733,NA,1.13081861958266,NA,573031,NA,NA,NA,Corporate,0.313246832975378
Horizon Superannuation Plan,2004,0.0048727988451506,NA,1.23081861958266,NA,36201,NA,NA,NA,Corporate,0.914383248498888
HOSTPLUS Superannuation Fund,2004,1.14454427443289,NA,1.23081861958266,NA,2979884,8.05722460658083,53.6815618951443,NA,Industry,1.19279627025548
HPM Superannuation Fund,2004,5.49711392684193e-05,NA,-0.469181380417336,NA,19499,NA,NA,NA,Corporate,0.659413122321134
HSBC Employees Superannuation Fund (Australia),2004,0.0108430572206957,NA,3.43081861958266,NA,56335,NA,NA,NA,Corporate,0.871198827391152
Hutchison Superannuation Fund,2004,0.0113868788484583,NA,0.0308186195826643,NA,21226,NA,NA,NA,Corporate,2.19650249218552
IAG & NRMA Superannuation Plan,2004,0.40622690291875,NA,2.83081861958266,NA,838549,NA,NA,NA,Corporate,0.647915153828659
IBM Australia Limited Superannuation Fund,2004,0.972274540240533,NA,4.73081861958267,NA,995408,NA,NA,NA,Corporate,0.249789809264462
ICI Superannuation Plan,2004,0.000989480506831548,NA,1.03081861958266,NA,18101,NA,NA,NA,Corporate,1.2200844673862
Imperial Superannuation Plan,2004,0.0072738596781962,NA,-1.16918138041734,NA,32431,NA,NA,NA,Corporate,0.672413793103448
Independent Schools Superannuation Trust,2004,0.110136640779252,NA,2.43081861958266,NA,441551,28.7434473452016,69.6787252815695,NA,Industry,0.60300006053183
ING Corporate Super,2004,0.385432106235496,NA,-0.0691813804173353,NA,1576823,14.9179803002053,42.9647626042903,NA,Retail,0.297961326419738
Integrated Superannuation Fund,2004,0.0210068282204317,NA,-4.06918138041734,NA,26102,16.6952544311035,39.8084619782733,NA,Retail,3.39418273495495
Intrust Super Fund,2004,0.160875002324003,NA,0.0308186195826643,NA,468263,6.87809958815491,53.3143496000994,NA,Industry,1.88237575661138
Invensys Australia Superannuation Fund,2004,0.00364183797653278,NA,3.73081861958266,NA,146802,NA,NA,NA,Corporate,1.27306663587908
IOOF Global One Retirement Fund,2004,1.06615346658115,NA,-0.769181380417336,NA,757273,NA,NA,NA,Retail,1.42504033594272
IOOF Ltd Capital Guaranteed Superannuation Bond,2004,0.000373018445035703,NA,-8.16918138041733,NA,3597,NA,NA,NA,Corporate,1.71976318015224
IOOF Personal Choice Master Plan,2004,0.123955992540338,NA,-0.969181380417336,NA,194300,59.3424657534247,37.1506849315069,NA,Retail,2.14326245972856
IOOF Portfolio Service Superannuation Fund,2004,0.820785859946612,NA,-0.769181380417336,NA,1647609,42.5498204351806,40.8527568481093,NA,Retail,2.08489772754799
IRIS Superannuation Fund,2004,0.0950235039903845,NA,-0.469181380417336,NA,163041,100,NA,NA,Industry,1.19605048859935
J & J Super Plan,2004,0.0351029989328335,NA,4.33081861958266,NA,124981,NA,NA,NA,Corporate,1.0075424969042
Jardine Lloyd Thompson Superannuation Fund,2004,0.00966510423637244,NA,1.93081861958266,NA,39374,NA,NA,NA,Corporate,0.45191638125826
Jupiters Limited Superannuation Fund,2004,0.00403841548125495,NA,3.33081861958266,NA,48183,NA,NA,NA,Corporate,0.55827253231059
Just Group Superannuation Fund,2004,0.00300181685505047,NA,0.430818619582665,NA,7502,NA,NA,NA,Corporate,1.40698696938204
JUST SUPER,2004,0.120581157240252,NA,1.73081861958266,NA,475240,12.8576261357046,50.679006379277,NA,Industry,0.845834086390746
KCA Super,2004,0.0174965283271483,NA,2.83081861958266,NA,134458,NA,NA,NA,Corporate,0.393477417906488
KCGM Staff Superannuation Fund,2004,0.00486298257028124,NA,0.130818619582664,NA,24238,NA,NA,NA,Corporate,0.853687455537112
Kellogg Retirement Fund,2004,0.0173826595386637,NA,-0.0691813804173353,NA,55937,NA,NA,NA,Corporate,1.15174932514688
KPMG Staff Superannuation Fund,2004,0.0243914797953872,NA,5.83081861958266,NA,76209,NA,NA,NA,Corporate,0.909823968840811
Kraft Superannuation Plan,2004,0.00842629034785914,NA,1.83081861958266,NA,47636,NA,NA,NA,Corporate,1.21148899346839
L&H Group Superannuation Fund,2004,0.0161340293752811,NA,-0.0691813804173353,NA,39442,NA,NA,NA,Corporate,0.754326902929303
Labour Union Co-Operative Retirement Fund,2004,0.286264170995268,NA,0.730818619582664,NA,1237864,13.5306074299922,32.53570715595,NA,Industry,0.869547906385867
Lanier Australia Superannuation Plan,2004,0.00103070886128286,NA,-0.369181380417336,NA,3913,NA,NA,NA,Corporate,2.53920836445108
Law Employees Superannuation Fund,2004,0.0088091250677642,NA,-4.76918138041734,NA,41776,NA,NA,NA,Industry,1.03961236564055
Law Industry Superannuation Trust,2004,0.0775976528422955,NA,1.43081861958266,NA,258987,13.1148468896813,79.8890586970057,NA,Corporate,0.534360768718662
legalsuper,2004,0.0607116968120214,NA,-0.469181380417336,NA,242649,14.2322316466803,76.3088622404212,NA,Industry,0.933320415403708
Lexmark Australia Superannuation Plan,2004,0.00262290864509315,NA,0.630818619582664,NA,9680,NA,NA,NA,Retail,1.13671464755668
Lifefocus Superannuation Fund,2004,0.158497500550644,NA,-0.469181380417336,NA,108999,NA,NA,NA,Retail,1.95362134688691
Lifetrack Superannuation Fund,2004,0.126421840787521,NA,0.230818619582664,NA,2618639,21.4463459688869,44.2307985893776,NA,Retail,1.91655172645767
Linatex Australia Superannuation Fund,2004,0.000312157540845667,NA,-2.66918138041734,NA,2216,NA,NA,NA,Corporate,4.54995054401583
Lindfield Superannuation Fund No 2,2004,0.00130163804767721,NA,-0.369181380417336,NA,4428,NA,NA,NA,Corporate,4.89174017642342
Local Authorities Superannuation Fund,2004,0.337045724149444,NA,1.33081861958266,NA,2600594,27.7668129422386,58.1350914397296,NA,Public Sector,0.759130259020371
Local Government Superannuation Scheme - Pool A,2004,0.485579705707687,NA,-1.66918138041734,NA,1154804,19.9653127899004,50.3246884201186,NA,Public Sector,1.30384813734915
Local Government Superannuation Scheme - Pool B,2004,0.0696346906682702,NA,1.43081861958266,NA,2684948,48.6601986601987,24.2145992145992,NA,Public Sector,0.709283553172102
Lutheran Super,2004,0.0386348946308294,NA,0.930818619582665,NA,188096,NA,NA,NA,Corporate,0.605802173241777
MacMahon Employees Superannuation Fund,2004,0.00456653106922655,NA,-0.269181380417336,NA,13801,NA,NA,NA,Corporate,1.66380323718239
Macquarie Health Group Superannuation Fund,2004,0.000255223146603375,NA,-7.96918138041734,NA,5515,NA,NA,NA,Corporate,2.99760191846523
Macquarie Superannuation Plan,2004,1.5580548533047,NA,0.730818619582664,NA,3245401,71.0027305825243,39.1231796116505,NA,Retail,1.02491373369638
Managed Australian Retirement Fund,2004,0.0136956666977319,NA,-1.26918138041734,NA,44408,NA,NA,NA,Retail,3.59077898180331
Map Superannuation Plan,2004,0.276875885710211,NA,-0.669181380417337,NA,185892,31.3352272727273,61.4488636363636,NA,Retail,0.714159135211767
Maritime Super,2004,0.117100306171576,NA,4.53081861958266,NA,1139027,36.6625785681435,11.3598037712709,NA,Industry,0.601726830644193
Mars Australia Retirement Plan,2004,0.0558781630663483,NA,3.63081861958266,NA,388054,NA,NA,NA,Corporate,0.0976941886240545
Mars Australia Savings Plan,2004,0.00656512463262837,NA,4.43081861958266,NA,61061,NA,NA,NA,Corporate,0.0881643815898377
Masterplan Managers Superannuation Fund,2004,0.168943980266617,NA,-2.76918138041734,NA,287477,82.7605633802817,NA,NA,Retail,2.11483265582373
MasterSuper,2004,0.102330739003136,NA,1.53081861958266,NA,393126,NA,NA,NA,Corporate,0.565527100075756
MaxiTRANS Superannuation Fund,2004,0.00531845772421957,NA,-0.469181380417336,NA,7716,NA,NA,NA,Corporate,1.79226069246436
Maxxium Australia Superannuation Fund,2004,0.00220866184560613,NA,-3.86918138041734,NA,5215,NA,NA,NA,Corporate,1.24644653400394
Mayne Group Limited Superannuation Fund,2004,0.0217136000110256,NA,-0.869181380417336,NA,122931,NA,NA,NA,Corporate,0.791523377398869
McGraw-Hill (Australia) Superannuation Plan,2004,0.00187687175502175,NA,3.33081861958266,NA,3975,NA,NA,NA,Corporate,0.616621983914209
Meat Industry Employees Superannuation Fund,2004,0.0627161801403448,NA,-1.16918138041734,NA,323285,NA,NA,NA,Industry,1.00792423003911
Media Super,2004,0.188943658685453,NA,1.23081861958266,NA,930424,17.1047093824831,35.4125244902402,NA,Industry,0.794236789571243
Medical & Associated Professions Superannuation Fund,2004,0.0240047185655344,NA,-2.46918138041734,NA,50605,24.117239787676,76.7597507500577,NA,Industry,0.513197309670491
Mercer Portfolio Service Superannuation Plan,2004,0.405859774238636,NA,-0.669181380417337,NA,1352265,75.0780584728924,36.9287539029236,NA,Retail,1.37625735987949
Mercer Super Trust,2004,4.65237439295911,NA,0.930818619582665,NA,6967242,18.6574764217083,37.3274984133544,NA,Retail,0.923914727854054
Mercy Super,2004,0.0475677047619476,NA,2.13081861958266,NA,198767,NA,NA,NA,Corporate,0.525476899855254
Military Superannuation & Benefits Fund No 1,2004,0.578516269660845,NA,3.83081861958266,NA,1440581,NA,NA,NA,Public Sector,0.855866388177934
Millennium Master Trust,2004,0.0212581248570873,NA,-2.36918138041734,NA,29150,NA,NA,NA,Corporate,3.7716955941255
MIM Superannuation Plan,2004,0.080475784633992,NA,0.330818619582663,NA,350701,NA,NA,NA,Corporate,0.50549923735418
Mitek Australia Superannuation Fund,2004,0.00127807898799075,NA,2.93081861958266,NA,6061,NA,NA,NA,Corporate,1.60432795448186
Mitre 10 Australia Superannuation Fund,2004,0.000948252152380234,NA,1.03081861958266,NA,7472,NA,NA,NA,Corporate,1.61469520776239
Mitsubishi Motors Australia Employees Superannuation Fund,2004,0.0174356674229583,NA,-0.0691813804173353,NA,124930,NA,NA,NA,Corporate,0.64432142434483
Mitsubishi Motors Australia Staff Superannuation Fund,2004,0.00352207942312658,NA,0.130818619582664,NA,116309,NA,NA,NA,Corporate,0.659313489828716
MLC Superannuation Fund,2004,0.366997142030837,NA,0.330818619582663,NA,4620116,71.3809188752508,38.975321189378,NA,Retail,0.314595867264909
MLCS Superannuation Trust,2004,0.574576016928284,NA,-1.56918138041734,NA,2945194,33.4023054392428,39.6776020076475,NA,Retail,2.40209279455716
Monier PGH Superannuation Fund,2004,0.00378515558962545,NA,0.630818619582664,NA,61713,NA,NA,NA,Corporate,0.440223231307844
Mosaic Blue Superannuation Service,2004,0.00468432636765888,NA,0.630818619582664,NA,7539,NA,NA,NA,Retail,2.40630843020893
MSD Australia Superannuation Plan,2004,0.00998904130706134,NA,1.83081861958266,NA,100195,NA,NA,NA,Corporate,0.964437708004078
MTAA Superannuation Fund,2004,0.622186913299657,NA,4.93081861958266,NA,2214694,12.2098519298403,24.538428798638,NA,Industry,1.01520143033878
Munich Holdings of Australasia Pty Ltd Superannuation Scheme,2004,0.00442125020116001,NA,2.23081861958266,NA,24396,NA,NA,NA,Corporate,1.10294958925425
Murray Valley Balanced Growth Superannuation Fund,2004,0.00261898213514541,NA,-1.76918138041734,NA,20715,NA,NA,NA,Corporate,1.63254926891291
My Retirement Plan,2004,0.00150581656495992,NA,-3.56918138041734,NA,5165,NA,NA,NA,Retail,0.65825562260011
Nata Staff Superannuation Fund,2004,0.00256008448592924,NA,1.03081861958266,NA,16400,NA,NA,NA,Corporate,0.726282342260554
National Australia Bank Group Superannuation Fund A,2004,0.035110851952729,NA,3.53081861958266,NA,2085690,NA,NA,NA,Corporate,0.709788706945404
National Australia Personal Superannuation Fund,2004,0.00210853584193866,NA,-1.26918138041734,NA,43096,NA,NA,NA,Retail,1.9042045556856
National Catholic Superannuation Fund,2004,0.0927441649657189,NA,0.530818619582664,NA,374534,34.5042768865484,76.810447170558,NA,Industry,0.970405174699746
National Healthcare Super Fund,2004,0.004344683257179,NA,1.83081861958266,NA,16162,NA,NA,NA,Corporate,1.51578653255099
National Mutual Retirement Fund,2004,0.00148422076024732,NA,-5.46918138041734,NA,4146712,41.9592709095169,28.2820787741509,NA,Retail,0.925293179693821
National Preservation Trust,2004,0.0310488774117876,NA,-7.36918138041734,NA,307342,14.8272274543708,40.1575017426927,NA,Retail - ERF,3.01253745196934
Nationwide Superannuation Fund,2004,0.0809332230429042,NA,0.330818619582663,NA,236620,9.71966313773253,29.1579484296764,NA,Retail,2.55458716263026
Nestle Australia Group Superannuation Fund,2004,0.0445344758273152,NA,4.23081861958267,NA,402494,25.146427176884,39.4181960171808,NA,Corporate,0.640714119527463
Netwealth Superannuation Master Fund,2004,0.0998884498156396,NA,0.830818619582663,NA,74968,37.2881355932203,35.9322033898305,NA,Retail,1.72705047897846
New South Wales Electrical Superannuation Scheme,2004,0.0292878377002243,NA,0.830818619582663,NA,168542,NA,NA,NA,Industry,0.928121356616058
Newcastle Permanent Staff Plan Superannuation Fund,2004,0.015766900695167,NA,-3.46918138041734,NA,18136,NA,NA,NA,Corporate,0.199291408325952
Newcastle Permanent Superannuation Plan,2004,0.0699016933447168,NA,-7.36918138041734,NA,219570,57.1684186982778,38.5148736300604,NA,Retail,0.0278429179377999
Newmont Australia Superannuation Plan,2004,0.000924693092693768,NA,0.930818619582665,NA,55824,NA,NA,NA,Corporate,0.632941110182464
NGS Super,2004,0.271378771783369,NA,1.73081861958266,NA,931253,25.8271077908218,72.7542045412726,NA,Industry,1.32648731120345
Nine Network Superannuation Fund,2004,0.0205925814209447,NA,2.13081861958266,NA,120490,NA,NA,NA,Corporate,0.357071442854286
Nuplex Superannuation Fund,2004,0.0274679003394448,NA,6.33081861958266,NA,39582,NA,NA,NA,Corporate,0.738990046935854
O-I Australia Accumulation Fund,2004,0.0096749205112418,NA,0.330818619582663,NA,21372,NA,NA,NA,Corporate,0.805957074025405
O-I Australia Superannuation Fund,2004,0.0325488042118259,NA,2.33081861958266,NA,137733,NA,NA,NA,Corporate,0.736571076288294
OAMPS Super Fund,2004,0.0493032221588505,NA,-0.169181380417337,NA,180348,15.3026806319901,42.5102077045979,NA,Retail,1.22139478591629
Oasis Superannuation Master Trust,2004,0.910846255363048,NA,-2.06918138041734,NA,1434306,36.6759250391086,41.5094339622642,NA,Retail,2.59413860361607
Oceania Superannuation Fund,2004,0.00222240463042324,NA,-4.86918138041734,NA,10033,NA,NA,NA,Corporate,0.575231220392511
OnePath Masterfund,2004,2.28648527277042,NA,-2.36918138041734,NA,7931857,25.5433540406573,37.1174518051533,NA,Retail,0.501327763767694
OneSteel Superannuation Fund,2004,0.0858138749079503,NA,1.63081861958266,NA,770140,NA,NA,NA,Corporate,0.345235067564624
Optimix Superannuation Fund,2004,0.309744700482778,NA,-0.0691813804173353,NA,577638,82.1842783505155,46.1501288659794,NA,Retail,0.102205961687477
Optimum Professional Superannuation Plan,2004,0.0050632345776162,NA,1.53081861958266,NA,166084,66.6057282145034,32.9677026203534,NA,Retail,2.04652389128313
Optimum Superannuation Master Plan,2004,0.319362686599778,NA,-0.569181380417335,NA,1024953,17.2306545365592,39.1836639603015,NA,Retail,1.79223868402239
Oxfam Community Aid Abroad Staff Superannuation Fund,2004,0.00181404759585784,NA,-3.46918138041734,NA,3399,NA,NA,NA,Retail,2.53085455397594
P & O Australia Superannuation Fund,2004,0.0142237822857035,NA,0.130818619582664,NA,200602,NA,NA,NA,Corporate,1.15389693015103
P & O Nedlloyd Superannuation Fund,2004,0.00638057866508439,NA,-1.26918138041734,NA,26659,NA,NA,NA,Corporate,1.47562246178053
Pacific Salt Superannuation Fund,2004,0.000828493598974034,NA,-3.46918138041734,NA,4269,NA,NA,NA,Corporate,0.942811065624612
Partner Superannuation Fund,2004,0.00102481909636125,NA,4.03081861958266,NA,23952,NA,NA,NA,Corporate,0.15984015984016
Perpetual's Select Superannuation Fund,2004,0.0907730569719513,NA,-0.869181380417336,NA,1070384,24.1437530149542,42.9088277858177,NA,Retail,0.425635008943513
Perpetual WealthFocus Superannuation Fund,2004,0.347564844299451,NA,4.13081861958266,NA,1400007,55.7165331284528,42.3224673471628,NA,Retail,0.288318781241478
Pilkington (Australia) Superannuation Scheme,2004,0.00512409548180623,NA,-1.06918138041734,NA,112514,NA,NA,NA,Corporate,0.699525153640646
Pitcher Retirement Plan,2004,0.00595062582580639,NA,-0.869181380417336,NA,21150,NA,NA,NA,Corporate,1.06032231688339
Plan B Eligible Rollover Fund,2004,0.00148814727019507,NA,-9.76918138041734,NA,12583,NA,NA,NA,Retail - ERF,2.45803604569637
Plan B Superannuation Fund,2004,0.00590939747135508,NA,-1.56918138041734,NA,116261,22.215242881072,46.4928810720268,NA,Retail,1.07593645499783
Plum Superannuation Fund,2004,1.84693407992517,NA,2.53081861958266,NA,3895287,18.8122718753083,35.2693104468778,NA,Retail,0.384873565138371
PMP Employees Plan,2004,0.00135660918694563,NA,2.73081861958266,NA,63501,NA,NA,NA,Corporate,0.616695059625213
Porsche Distributors Staff Superannuation Fund,2004,0.000253259891629503,NA,-0.369181380417336,NA,4624,NA,NA,NA,Corporate,2.19344300548361
Porto & Valente Industries Pty Ltd Superannuation Scheme,2004,0.000575233707344531,NA,-2.56918138041734,NA,4219,NA,NA,NA,Corporate,0.808660493022043
PPS Managed Superannuation Fund,2004,0.0669705536687257,NA,-1.46918138041734,NA,207579,42.2924901185771,34.5191040843215,NA,Retail,1.57737734589116
